clause_text,label
NOW therefore it is hereby agreed as follows:,LOW
"THIS AGREEMENT has been made on this 7 day of October, 2011 at California BETWEEN Institute (hereinafter referred to as the institute) AND Service Provider (hereinafter referred to as the service_provider).",LOW
The parties acknowledge that they have read and understood this Agreement and have had the opportunity to consult with legal counsel before executing this Agreement.,LOW
"""Document"" means this document, including all schedules, exhibits, and appendices attached hereto, as may be amended from time to time in accordance with the terms hereof.",LOW
NOW therefore it is hereby agreed as follows:,LOW
"NOW, THEREFORE, the parties hereto, intending to be legally bound, hereby agree as follows:",LOW
"IN WITNESS WHEREOF, the parties have executed this Contract as of the date first written above.",LOW
WHEREAS the Employer is engaged in the business of software development and desires to engage the services of the Employee.,LOW
"The following terms, when used in this Agreement, shall have the meanings set forth in this Section:",LOW
"THIS AGREEMENT has been made on this __th day of October, 2012 at IIT Kanpur BETWEEN Indian Institute of Technology Kanpur (hereinafter referred to as the Institute) incorporated as a body of corporate under the Institute of Technology Act, 1961, through its Director (represented by Dean of Students' Affairs, Chairman, Council of Wardens & Warden-in-Charge/Warden of Hall of Residence No.-__.)",LOW
"IN WITNESS WHEREOF, the parties have executed this Document as of the date first written above.",LOW
NOW therefore it is hereby agreed as follows:,LOW
"NOW, THEREFORE, the parties hereto, intending to be legally bound, hereby agree as follows:",LOW
WHEREAS the Company is engaged in the business of software development and desires to engage the services of the Customer.,LOW
NOW therefore it is hereby agreed as follows:,LOW
Either party may terminate this Agreement upon 30 days' prior written notice to the other party if the other party materially breaches this Agreement and fails to cure such breach within such 30-day period.,LOW
"For purposes of this Document, the following terms shall have the meanings set forth below:",LOW
"IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM. THIS LIMITATION WILL APPLY REGARDLESS OF THE THEORY OF LIABILITY, WHETHER BASED ON CONTRACT, TORT (INCLUDING NEGLIGENCE), STRICT LIABILITY, OR OTHERWISE.",LOW
Either party may terminate this Agreement upon 30 days' prior written notice to the other party if the other party materially breaches this Agreement and fails to cure such breach within such 30-day period.,LOW
THIS AGREEMENT has been executed on the date first written above by and between Client (hereinafter called 'client') and Vendor (hereinafter called 'vendor').,LOW
"In consideration of the mutual promises and covenants contained herein, the parties agree to the following terms and conditions.",LOW
Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of five (5) years thereafter,MEDIUM
"Customer may not assign, transfer, or delegate this Agreement or any of its rights or obligations hereunder without Provider's prior written consent, which may be withheld in Provider's sole and absolute discretion. Any attempted assignment, transfer, or delegation without such consent will be null and void and of no force or effect.",LOW
The Institute shall pay the Service Provider such sums as shall become payable hereunder at the time and in the manner specified in the said conditions.,LOW
"""Business Day"" means any day that is not a Saturday, Sunday, or other day on which commercial banks in [City, State] are authorized or required by law to remain closed.",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"For purposes of this Agreement, the following terms shall have the meanings set forth below:",LOW
"The following terms, when used in this Agreement, shall have the meanings set forth in this Section:",LOW
"The Institute shall pay the Service Provider the fees as set forth in Schedule A attached hereto, in accordance with the payment terms specified therein.",MEDIUM
"""Contract"" means this document, including all schedules, exhibits, and appendices attached hereto, as may be amended from time to time in accordance with the terms hereof.",LOW
"In consideration of the mutual covenants and agreements set forth herein, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties agree as follows:",LOW
"The following terms, when used in this Agreement, shall have the meanings set forth in this Section:",LOW
"NOW, THEREFORE, the parties hereto, intending to be legally bound, hereby agree as follows:",LOW
"The Client shall pay the Vendor the fees as set forth in Schedule A attached hereto, in accordance with the payment terms specified therein.",MEDIUM
"IN WITNESS WHEREOF, the parties have caused this Contract to be executed by their duly authorized representatives as of the date first written above.",LOW
"For purposes of this Contract, the following terms shall have the meanings set forth below:",LOW
"""Agreement"" means this document, including all schedules, exhibits, and appendices attached hereto, as may be amended from time to time in accordance with the terms hereof.",LOW
"THIS AGREEMENT has been made on this 19 day of January, 2019 at London BETWEEN Employer (hereinafter referred to as the employer) AND Employee (hereinafter referred to as the employee).",LOW
This Agreement shall commence on the Effective Date and shall continue until terminated in accordance with the provisions hereof.,LOW
"WHEREAS the Institute has empanelled some agencies for providing operational services to its mess of Halls of Residence as per the terms and conditions, specifications and general conditions of the contract, as attached along with this agreement.",LOW
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term",LOW
"""Effective Date"" means the date on which this Agreement is executed by both parties, as set forth on the signature page hereof.",LOW
"This Agreement will be governed by and construed in accordance with the laws of the State of California, without regard to its conflict of law principles.",LOW
"THIS AGREEMENT is entered into on this 19 day of March, 2021 between Employer, a corporation organized under the laws of Illinois, and Employee, a individual organized under the laws of Illinois.",LOW
"This Agreement may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
"Neither party may assign this Document or any rights or obligations hereunder without the prior written consent of the other party, except that either party may assign this Document without consent: (a) to an affiliate that is controlled by, controls, or is under common control with such party; or (b) in connection with a merger, acquisition, or sale of all or substantially all of the assets of such party's business.",LOW
"WHEREAS Buyer has agreed as per the terms and conditions, specifications and general conditions of the contract, as attached along with this agreement.",LOW
"Neither party may assign this Contract or any rights or obligations hereunder without the prior written consent of the other party, except that either party may assign this Contract without consent: (a) to an affiliate that is controlled by, controls, or is under common control with such party; or (b) in connection with a merger, acquisition, or sale of all or substantially all of the assets of such party's business.",LOW
NOW therefore it is hereby agreed as follows:,LOW
Either party may terminate this Agreement upon 30 days' prior written notice to the other party if the other party materially breaches this Agreement and fails to cure such breach within such 30-day period.,LOW
"WHEREAS Buyer has agreed as per the terms and conditions, specifications and general conditions of the contract, as attached along with this agreement.",LOW
"In consideration of the payments to be made to the Company, as hereinafter provided and agreed to by both the parties, the Company shall upon and subject to the said condition execute and complete the contract.",LOW
NOW therefore it is hereby agreed as follows:,LOW
WHEREAS the Parties desire to enter into this Contract to set forth the terms and conditions governing their business relationship.,LOW
WHEREAS the Parties desire to enter into this Agreement to set forth the terms and conditions governing their business relationship.,LOW
"This Document may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
WHEREAS the Parties desire to enter into this Contract to set forth the terms and conditions governing their business relationship.,LOW
"Customer agrees to pay Provider the fees set forth in this Agreement within 30 days of receipt of invoice. Late payments will bear interest at the rate of 1.5% per month or the maximum rate permitted by applicable law, whichever is less. Customer will reimburse Provider for all costs and expenses, including reasonable attorneys' fees, incurred in collecting any overdue amounts.",LOW
"In consideration of the mutual promises and covenants contained herein, the parties agree to the following terms and conditions.",LOW
This Agreement shall commence on the Effective Date and shall continue until terminated in accordance with the provisions hereof.,LOW
Customer agrees to pay Provider the fees set forth in this Agreement within 30 days of receipt of invoice,LOW
"AND whereas the said terms and conditions, specifications as well as the scope of work to be done, as set out in the General Conditions of the contract, have been accepted and signed by the Service Provider",LOW
"""Business Day"" means any day that is not a Saturday, Sunday, or other day on which commercial banks in [City, State] are authorized or required by law to remain closed.",LOW
"In consideration of the mutual covenants and agreements set forth herein, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties agree as follows:",LOW
"IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first written above.",LOW
WHEREAS the Parties desire to enter into this Contract to set forth the terms and conditions governing their business relationship.,LOW
THIS AGREEMENT has been executed on the date first written above by and between Buyer (hereinafter called 'buyer') and Seller (hereinafter called 'seller').,LOW
THIS AGREEMENT has been executed on the date first written above by and between Company (hereinafter called 'company') and Customer (hereinafter called 'customer').,LOW
Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of five (5) years thereafter. Confidential Information will not include information that: (a) is or becomes publicly available through no breach of this Agreement; (b) was rightfully known by the receiving party prior to disclosure; or (c) is rightfully received from a third party without breach of any confidentiality obligation.,MEDIUM
The headings in this Contract are for convenience only and shall not affect the interpretation of this Contract.,LOW
"For purposes of this Agreement, the following terms shall have the meanings set forth below:",LOW
"THIS AGREEMENT is entered into on this 20 day of October, 2023 between Company, a corporation organized under the laws of New York, and Customer, a partnership organized under the laws of New York.",LOW
"IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first written above.",LOW
"All fees paid by Customer are non-refundable. Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Contract by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; or (iv) any other reason.",HIGH
"THE SERVICES ARE PROVIDED 'AS IS' AND 'AS AVAILABLE' WITHOUT WARRANTY OF ANY KIND, EXPRESS OR IMPLIED, INCLUDING BUT NOT LIMITED TO THE IMPLIED WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, AND NON-INFRINGEMENT. PROVIDER DISCLAIMS ALL WARRANTIES, EXPRESS OR IMPLIED.",LOW
"All intellectual property rights in and to the Services, including but not limited to copyrights, trademarks, trade secrets, patents, and other proprietary rights, are and will remain the exclusive property of Provider and its licensors",MEDIUM
"The ""Contract"" shall mean the agreement between the Institute and the service provider, duly signed by the parties to the Document, through their authorized representatives, for the execution of the work as described in the Scope of Work of this document and all terms and conditions mentioned herein after.",LOW
"""Effective Date"" means the date on which this Agreement is executed by both parties, as set forth on the signature page hereof.",LOW
This Agreement shall commence on the Effective Date and shall continue until terminated in accordance with the provisions hereof.,LOW
"If any provision of this Document is held to be invalid, illegal, or unenforceable, the validity, legality, and enforceability of the remaining provisions shall not in any way be affected or impaired thereby.",LOW
"The provisions of this Agreement that by their nature should survive termination will survive termination, including without limitation: confidentiality obligations, indemnification obligations, limitation of liability, dispute resolution, and any other provisions that expressly or by their nature are intended to survive termination.",MEDIUM
"Provider reserves the right to modify the terms and conditions of this Contract at any time, in its sole discretion, by posting the modified Contract on Provider's website or by providing notice to Customer via email. Customer's continued use of the Services after such modification will constitute Customer's acceptance of the modified terms.",LOW
"PROVIDER DISCLAIMS ALL WARRANTIES, EXPRESS OR IMPLIED.",LOW
"THIS AGREEMENT has been made on this 7 day of October, 2011 at California BETWEEN Institute (hereinafter referred to as the institute) AND Service Provider (hereinafter referred to as the service_provider).",LOW
"Provider reserves the right, in its sole discretion, to modify, suspend, or discontinue the Services (or any part thereof) at any time, with or without notice. Provider will not be liable to Customer or any third party for any modification, suspension, or discontinuation of the Services.",HIGH
"IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM. THIS LIMITATION WILL APPLY REGARDLESS OF THE THEORY OF LIABILITY, WHETHER BASED ON CONTRACT, TORT (INCLUDING NEGLIGENCE), STRICT LIABILITY, OR OTHERWISE.",LOW
"In consideration of the mutual promises and covenants contained herein, the parties agree to the following terms and conditions.",LOW
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction, the remaining provisions will remain in full force and effect, and the invalid provision will be modified to the minimum extent necessary to make it valid and enforceable.",LOW
"""Effective Date"" means the date on which this Agreement is executed by both parties, as set forth on the signature page hereof.",LOW
"""Effective Date"" means the date on which this Agreement is executed by both parties, as set forth on the signature page hereof.",LOW
THIS AGREEMENT has been executed on the date first written above by and between Company (hereinafter called 'company') and Customer (hereinafter called 'customer').,LOW
"""Document"" means this document, including all schedules, exhibits, and appendices attached hereto, as may be amended from time to time in accordance with the terms hereof.",LOW
Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of five (5) years thereafter,MEDIUM
"The following terms, when used in this Contract, shall have the meanings set forth in this Section:",LOW
NOW therefore it is hereby agreed as follows:,LOW
This Agreement shall commence on the Effective Date and shall continue until terminated in accordance with the provisions hereof.,LOW
THIS AGREEMENT has been executed on the date first written above by and between Buyer (hereinafter called 'buyer') and Seller (hereinafter called 'seller').,LOW
NOW therefore it is hereby agreed as follows:,LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"For purposes of this Agreement, the following terms shall have the meanings set forth below:",LOW
"IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first written above.",LOW
"""Contract"" means this document, including all schedules, exhibits, and appendices attached hereto, as may be amended from time to time in accordance with the terms hereof.",LOW
"If Customer terminates this Contract before the end of the then-current term, Customer will remain responsible for all fees payable for the remainder of the term, and Provider may charge Customer a termination fee equal to 75% of the remaining contract value.",HIGH
"The following terms, when used in this Agreement, shall have the meanings set forth in this Section:",LOW
"In consideration of the mutual promises and covenants contained herein, the parties agree to the following terms and conditions.",LOW
NOW therefore it is hereby agreed as follows:,LOW
WHEREAS the Licensor is engaged in the business of professional services and desires to engage the services of the Licensee.,LOW
NOW therefore it is hereby agreed as follows:,LOW
The Institute shall pay the Service Provider such sums as shall become payable hereunder at the time and in the manner specified in the said conditions.,LOW
"The Client shall pay the Vendor the fees as set forth in Schedule A attached hereto, in accordance with the payment terms specified therein.",MEDIUM
"Customer's liability to Provider for any claims, damages, losses, or expenses arising out of or relating to this Agreement or the Services, whether based on contract, tort (including negligence), strict liability, or any other legal theory, will be unlimited and will include, without limitation, direct, indirect, incidental, special, consequential, exemplary, and punitive damages.",LOW
"IN WITNESS WHEREOF, the parties have caused this Contract to be executed by their duly authorized representatives as of the date first written above.",LOW
NOW therefore it is hereby agreed as follows:,LOW
"WHEREAS the Client wishes to engage the services of the Provider, and the Provider is willing to provide such services, subject to the terms and conditions set forth herein.",LOW
"For purposes of this Document, the following terms shall have the meanings set forth below:",LOW
The Provider shall pay the Recipient such sums as shall become payable hereunder at the time and in the manner specified in the said conditions.,LOW
"THIS AGREEMENT is entered into on this 5 day of December, 2011 between Provider, a limited liability company organized under the laws of Delaware, and Recipient, a partnership organized under the laws of Delaware.",LOW
"THIS AGREEMENT has been made on this 19 day of January, 2019 at London BETWEEN Employer (hereinafter referred to as the employer) AND Employee (hereinafter referred to as the employee).",LOW
The Buyer shall pay the Seller such sums as shall become payable hereunder at the time and in the manner specified in the said conditions.,LOW
"WHEREAS Client has decided as per the terms and conditions, specifications and general conditions of the contract, as attached along with this agreement.",LOW
"""Effective Date"" means the date on which this Agreement is executed by both parties, as set forth on the signature page hereof.",LOW
"For purposes of this Contract, the following terms shall have the meanings set forth below:",LOW
"""Document"" means this document, including all schedules, exhibits, and appendices attached hereto, as may be amended from time to time in accordance with the terms hereof.",LOW
THIS AGREEMENT has been executed on the date first written above by and between Client (hereinafter called 'client') and Vendor (hereinafter called 'vendor').,LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
NOW therefore it is hereby agreed as follows:,LOW
"""Effective Date"" means the date on which this Agreement is executed by both parties, as set forth on the signature page hereof.",LOW
"The following terms, when used in this Agreement, shall have the meanings set forth in this Section:",LOW
"For purposes of this Document, the following terms shall have the meanings set forth below:",LOW
"The following terms, when used in this Document, shall have the meanings set forth in this Section:",LOW
"In the event of any material breach of this Contract by Customer, including without limitation failure to pay any amount when due, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Contract, or (b) $500,000.",HIGH
"In consideration of the payments to be made to the Service Provider, as hereinafter provided and agreed to by both the parties, the Service Provider shall upon and subject to the said condition execute and complete the contract.",LOW
"The following terms, when used in this Agreement, shall have the meanings set forth in this Section:",LOW
"This Contract may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
"This Agreement may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
"This Contract may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
"Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Agreement by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; or (iv) any other reason.",LOW
"IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first written above.",LOW
IN WITNESS WHEREOF the parties hereto have set their respective hands the day and the year herein above written.,LOW
NOW therefore it is hereby agreed as follows:,LOW
WHEREAS the Institute is engaged in the business of professional services and desires to engage the services of the Service Provider.,LOW
NOW therefore it is hereby agreed as follows:,LOW
"""Agreement"" means this document, including all schedules, exhibits, and appendices attached hereto, as may be amended from time to time.",LOW
"This Contract may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
WHEREAS the Client is engaged in the business of software development and desires to engage the services of the Vendor.,LOW
"This Agreement may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
"The Company shall pay the Contractor the fees as set forth in Schedule A attached hereto, in accordance with the payment terms specified therein.",MEDIUM
"If such negotiations are unsuccessful within 60 days, the parties agree to submit the dispute to mediation before a mutually agreed mediator before pursuing other remedies.",LOW
"IN WITNESS WHEREOF, the parties have executed this Document as of the date first written above.",LOW
WHEREAS the Parties desire to enter into this Agreement to set forth the terms and conditions governing their business relationship.,LOW
"IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first written above.",LOW
"""Effective Date"" means the date on which this Contract is executed by both parties, as set forth on the signature page hereof.",LOW
"Neither party may assign this Document or any rights or obligations hereunder without the prior written consent of the other party, except that either party may assign this Document without consent: (a) to an affiliate that is controlled by, controls, or is under common control with such party; or (b) in connection with a merger, acquisition, or sale of all or substantially all of the assets of such party's business.",LOW
"""Document"" means this document, including all schedules, exhibits, and appendices attached hereto, as may be amended from time to time in accordance with the terms hereof.",LOW
"For purposes of this Agreement, the following terms shall have the meanings set forth below:",LOW
"THIS AGREEMENT has been made on this 19 day of January, 2019 at London BETWEEN Employer (hereinafter referred to as the employer) AND Employee (hereinafter referred to as the employee).",LOW
IN WITNESS WHEREOF the parties hereto have set their respective hands the day and the year herein above written.,LOW
"If such negotiations are unsuccessful within 60 days, the parties agree to submit the dispute to mediation before a mutually agreed mediator before pursuing other remedies.",LOW
"THIS AGREEMENT is entered into on this 19 day of March, 2021 between Employer, a corporation organized under the laws of Illinois, and Employee, a individual organized under the laws of Illinois.",LOW
"THIS AGREEMENT is entered into on this 19 day of March, 2021 between Employer, a corporation organized under the laws of Illinois, and Employee, a individual organized under the laws of Illinois.",LOW
The headings in this Agreement are for convenience only and shall not affect the interpretation of this Agreement.,LOW
"Customer will reimburse Provider for all costs and expenses, including reasonable attorneys' fees, incurred in collecting any overdue amounts.",LOW
"This Agreement will be governed by and construed in accordance with the laws of the State of California, without regard to its conflict of law principles.",LOW
"THIS AGREEMENT has been made on this 19 day of January, 2019 at London BETWEEN Employer (hereinafter referred to as the employer) AND Employee (hereinafter referred to as the employee).",LOW
"In consideration of the mutual promises and covenants contained herein, the parties agree to the following terms and conditions.",LOW
"THIS AGREEMENT has been executed on the date first written above by and between [Party A], a [entity type] having its registered office at [Address] (hereinafter called 'Party A'), and [Party B], a [entity type] having its registered office at [Address] (hereinafter called 'Party B').",LOW
"Any breach of the confidentiality obligations set forth in this Agreement will constitute a material breach of this Agreement and will cause Provider irreparable harm. In the event of such breach, Customer will immediately pay to Provider $1,000,000 as liquidated damages, in addition to any other remedies available to Provider at law or in equity.",MEDIUM
Payment shall be made in accordance with the terms and conditions set forth in this Document and any applicable schedules or exhibits attached hereto.,LOW
"Neither party may assign this Document or any rights or obligations hereunder without the prior written consent of the other party, except that either party may assign this Document without consent: (a) to an affiliate that is controlled by, controls, or is under common control with such party; or (b) in connection with a merger, acquisition, or sale of all or substantially all of the assets of such party's business.",LOW
"This draft agreement is subject to change/fine tuning before final award of the contract THIS AGREEMENT has been made on this __th day of October, 2012 at IIT Kanpur BETWEEN Indian Institute of Technology Kanpur (hereinafter referred to as the Institute) incorporated as a body of corporate under the Institute of Technology Act, 1961, through its Director (represented by Dean of Students' Affairs, Chairman, Council of Wardens & Warden-in-Charge/Warden of Hall of Residence No.-__.) AND M/s __________ registered under ________________________ and having it's office at __________________________________________________ (hereinafter referred to as The Service Provider which expression shall include his/their respective heirs, executors, administrators and assignees), represented by _____________________________ on the other part",LOW
"Customer hereby waives, to the fullest extent permitted by applicable law, any and all rights it may have against Provider, including without limitation: (a) the right to a trial by jury; (b) the right to participate in a class action lawsuit; (c) the right to seek punitive or exemplary damages; and (d) any other rights that may be available under applicable law.",LOW
"IN WITNESS WHEREOF, the parties have executed this Contract as of the date first written above.",LOW
This Contract shall commence on the Effective Date and shall continue until terminated in accordance with the provisions hereof.,LOW
"NOW, THEREFORE, the parties hereto, intending to be legally bound, hereby agree as follows:",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"The following terms, when used in this Contract, shall have the meanings set forth in this Section:",LOW
"This Document, together with any exhibits, schedules, or attachments attached hereto, constitutes the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior and contemporaneous agreements, understandings, negotiations, and communications, whether written or oral, relating to such subject matter.",LOW
"For purposes of this Document, the following terms shall have the meanings set forth below:",LOW
"IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first written above.",LOW
"THIS AGREEMENT has been executed on the date first written above by and between [Party A], a [entity type] having its registered office at [Address] (hereinafter called 'Party A'), and [Party B], a [entity type] having its registered office at [Address] (hereinafter called 'Party B').",LOW
"IN WITNESS WHEREOF, the parties have executed this Contract as of the date first written above.",LOW
WHEREAS the Institute is engaged in the business of professional services and desires to engage the services of the Service Provider.,LOW
Any breach of the confidentiality obligations set forth in this Agreement will constitute a material breach of this Agreement and will cause Provider irreparable harm,MEDIUM
"Provider reserves the right to modify the terms and conditions of this Agreement at any time, in its sole discretion, by posting the modified Agreement on Provider's website or by providing notice to Customer via email. Customer's continued use of the Services after such modification will constitute Customer's acceptance of the modified terms.",LOW
"""Business Day"" means any day that is not a Saturday, Sunday, or other day on which commercial banks in [City, State] are authorized or required by law to remain closed.",LOW
"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to Provider's breach of this Agreement, without limitation or exception.",HIGH
The Institute shall pay the Service Provider such sums as shall become payable hereunder at the time and in the manner specified in the said conditions.,LOW
"This Agreement may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
THIS AGREEMENT has been executed on the date first written above by and between Employer (hereinafter called 'employer') and Employee (hereinafter called 'employee').,LOW
"Customer will reimburse Provider for all costs and expenses, including reasonable attorneys' fees, incurred in collecting any overdue amounts.",LOW
"Upon such termination, Customer will immediately cease all use of the Services and return or destroy all Confidential Information",LOW
"The following terms, when used in this Agreement, shall have the meanings set forth in this Section:",LOW
"Provider may terminate this Agreement immediately, without notice, for any reason or no reason, in its sole discretion, without liability to Customer. Upon such termination, Customer will immediately cease all use of the Services and return or destroy all Confidential Information. Provider will not be required to refund any fees paid by Customer.",LOW
"For purposes of this Document, the following terms shall have the meanings set forth below:",LOW
"IN WITNESS WHEREOF, the parties have executed this Contract as of the date first written above.",LOW
"NOW, THEREFORE, the parties hereto, intending to be legally bound, hereby agree as follows:",LOW
"Customer agrees to pay Provider the fees set forth in this Agreement within 30 days of receipt of invoice. Late payments will bear interest at the rate of 1.5% per month or the maximum rate permitted by applicable law, whichever is less. Customer will reimburse Provider for all costs and expenses, including reasonable attorneys' fees, incurred in collecting any overdue amounts.",LOW
"THIS AGREEMENT is entered into on this __ day of ___, 20__ between [Company Name], a corporation organized and existing under the laws of [State], with its principal office located at [Address] (hereinafter referred to as 'Company'), and [Other Party], a [entity type] organized and existing under the laws of [State] (hereinafter referred to as 'Client').",LOW
"This Document may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
"IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM. THIS LIMITATION WILL APPLY REGARDLESS OF THE THEORY OF LIABILITY, WHETHER BASED ON CONTRACT, TORT (INCLUDING NEGLIGENCE), STRICT LIABILITY, OR OTHERWISE.",LOW
"WHEREAS the Client wishes to engage the services of the Provider, and the Provider is willing to provide such services, subject to the terms and conditions set forth herein.",LOW
This Contract shall commence on the Effective Date and shall continue until terminated in accordance with the provisions hereof.,LOW
This Contract shall commence on the Effective Date and shall continue until terminated in accordance with the provisions hereof.,LOW
WHEREAS the Institute is engaged in the business of professional services and desires to engage the services of the Service Provider.,LOW
This Contract shall commence on the Effective Date and shall continue until terminated in accordance with the provisions hereof.,LOW
"Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Contract by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; or (iv) any other reason.",LOW
"THIS AGREEMENT is entered into on this __ day of ___, 20__ between [Company Name], a corporation organized and existing under the laws of [State], with its principal office located at [Address] (hereinafter referred to as 'Company'), and [Other Party], a [entity type] organized and existing under the laws of [State] (hereinafter referred to as 'Client').",LOW
This Agreement shall commence on the Effective Date and shall continue until terminated in accordance with the provisions hereof.,LOW
"If any provision of this Document is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction, the remaining provisions will remain in full force and effect, and the invalid provision will be modified to the minimum extent necessary to make it valid and enforceable.",LOW
"IN WITNESS WHEREOF, the parties have executed this Agreement as of the date first written above.",LOW
"This Agreement, together with any exhibits, schedules, or attachments attached hereto, constitutes the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior and contemporaneous agreements, understandings, negotiations, and communications, whether written or oral, relating to such subject matter.",LOW
"Any dispute, controversy, or claim arising out of or relating to this Contract, including the formation, interpretation, breach, or termination thereof, will be referred to and finally determined by arbitration in accordance with the JAMS Comprehensive Arbitration Rules and Procedures",MEDIUM
Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of five (5) years thereafter,MEDIUM
"Provider reserves the right to modify the terms and conditions of this Contract at any time, in its sole discretion, by posting the modified Contract on Provider's website or by providing notice to Customer via email. Customer's continued use of the Services after such modification will constitute Customer's acceptance of the modified terms.",LOW
WHEREAS the Parties desire to enter into this Contract to set forth the terms and conditions governing their business relationship.,LOW
"THIS AGREEMENT is entered into on this 19 day of March, 2021 between Employer, a corporation organized under the laws of Illinois, and Employee, a individual organized under the laws of Illinois.",LOW
"The following terms, when used in this Agreement, shall have the meanings set forth in this Section:",LOW
"THIS AGREEMENT is entered into on this __ day of ___, 20__ between [Company Name], a corporation organized and existing under the laws of [State], with its principal office located at [Address] (hereinafter referred to as 'Company'), and [Other Party], a [entity type] organized and existing under the laws of [State] (hereinafter referred to as 'Client').",LOW
NOW therefore it is hereby agreed as follows:,LOW
IN WITNESS WHEREOF the parties hereto have set their respective hands the day and the year herein above written.,LOW
"For purposes of this Contract, the following terms shall have the meanings set forth below:",LOW
"In consideration of the mutual covenants and agreements set forth herein, and for other good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged, the parties agree as follows:",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"""Agreement"" means this document, including all schedules, exhibits, and appendices attached hereto, as may be amended from time to time.",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"If any provision of this Document is held to be invalid, illegal, or unenforceable, the validity, legality, and enforceability of the remaining provisions shall not in any way be affected or impaired thereby.",LOW
"The term of this Agreement shall begin on the Effective Date and shall continue for a period of [number] years, unless earlier terminated in accordance with the terms of this Agreement.",LOW
