doc_id,clause_text,label,explanation
contract_746481,"Supplier shall not be liable for any loss, corruption, or unauthorized access to Customer Data, regardless of the cause, including without limitation: (a) system failures or malfunctions; (b) security breaches or cyber attacks; (c) acts of third parties, including hackers; (d) force majeure events; (e) Supplier's negligence; or (f) any other cause. Customer acknowledges that it is solely responsible for maintaining adequate backups of all Customer Data and that Supplier has no obligation to maintain, store, or backup Customer Data. Supplier's liability for any loss of Customer Data is expressly excluded.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_161339,"Provider may terminate this Agreement immediately, without notice, for any reason or no reason, in its sole discretion, without liability to Licensee. Upon such termination, Licensee will immediately cease all use of the Services and return or destroy all Confidential Information. Provider will not be required to refund any fees paid by Licensee, and Licensee will remain liable for all fees accrued through the date of termination.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_661478,"Provider may terminate this Contract immediately, without notice, for any reason or no reason, in its sole discretion, without liability to Customer. Upon such termination, Customer will immediately cease all use of the Services and return or destroy all Confidential Information. Provider will not be required to refund any fees paid by Customer, and Customer will remain liable for all fees accrued through the date of termination.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_254399,"Any dispute, controversy, or claim arising out of or relating to this Contract, including the formation, interpretation, breach, or termination thereof, including whether the claims asserted are arbitrable, will be referred to and finally determined by arbitration in accordance with the JAMS Comprehensive Arbitration Rules and Procedures. The arbitration will be conducted by a single arbitrator. The place of arbitration will be New York, New York. The language of the arbitration will be English. Judgment upon the award rendered by the arbitrator may be entered in any court having jurisdiction thereof. The parties waive any right to a jury trial.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_572463,"In the event of any material breach of this Contract by Company, including without limitation failure to pay any amount when due, Company shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Contract, or (b) $500,000. The parties acknowledge that Provider's actual damages in the event of such breach would be difficult to calculate and that the amount set forth above represents a reasonable estimate of such damages.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_130132,"Any dispute, controversy, or claim arising out of or relating to this Agreement, including the formation, interpretation, breach, or termination thereof, including whether the claims asserted are arbitrable, will be referred to and finally determined by arbitration in accordance with the JAMS Comprehensive Arbitration Rules and Procedures. The arbitration will be conducted by a single arbitrator. The place of arbitration will be New York, New York. The language of the arbitration will be English. Judgment upon the award rendered by the arbitrator may be entered in any court having jurisdiction thereof. The parties waive any right to a jury trial.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_152470,"In the event of any material breach of this Agreement by Customer, including without limitation failure to pay any amount when due, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $500,000. The parties acknowledge that Provider's actual damages in the event of such breach would be difficult to calculate and that the amount set forth above represents a reasonable estimate of such damages.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_310774,"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates this Agreement before the end of the then-current term, Customer will remain responsible for all fees payable for the remainder of the term, and Vendor may charge Customer a termination fee equal to 75% of the remaining contract value.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_920803,"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to: (a) Provider's breach of this Agreement; (b) Provider's gross negligence or willful misconduct; (c) any claim that the Services infringe, misappropriate, or violate any third party's intellectual property rights; or (d) Provider's violation of any applicable law, rule, or regulation, in each case without limitation or exception.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_778084,"Provider reserves the right, in its sole discretion, to modify, suspend, or discontinue the Services (or any part thereof) at any time, with or without notice. Provider will not be liable to Customer or any third party for any modification, suspension, or discontinuation of the Services. Provider may also impose limits on certain features and services or restrict Customer's access to parts or all of the Services without notice or liability.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_935929,"Any breach of the confidentiality obligations set forth in this Agreement will constitute a material breach of this Agreement and will cause Provider irreparable harm. In the event of such breach, Client will immediately pay to Provider $1,000,000 as liquidated damages, in addition to any other remedies available to Provider at law or in equity, including without limitation injunctive relief and recovery of all costs and expenses, including reasonable attorneys' fees, incurred by Provider in connection with such breach.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_724229,"Any breach of the confidentiality obligations set forth in this Agreement will constitute a material breach of this Agreement and will cause Company irreparable harm. In the event of such breach, Customer will immediately pay to Company $1,000,000 as liquidated damages, in addition to any other remedies available to Company at law or in equity, including without limitation injunctive relief and recovery of all costs and expenses, including reasonable attorneys' fees, incurred by Company in connection with such breach.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_916594,"Provider will not be liable for any loss, corruption, or unauthorized access to Customer Data, regardless of the cause, including without limitation: (a) system failures or malfunctions; (b) security breaches or cyber attacks; (c) acts of third parties, including hackers; (d) force majeure events; (e) Provider's negligence; or (f) any other cause. Customer acknowledges that it is solely responsible for maintaining adequate backups of all Customer Data and that Provider has no obligation to maintain, store, or backup Customer Data. Provider's liability for any loss of Customer Data is expressly excluded.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_894078,"Any breach of the confidentiality obligations set forth in this Agreement will constitute a material breach of this Agreement and will cause Provider irreparable harm. In the event of such breach, Customer will immediately pay to Provider $1,000,000 as liquidated damages, in addition to any other remedies available to Provider at law or in equity, including without limitation injunctive relief and recovery of all costs and expenses, including reasonable attorneys' fees, incurred by Provider in connection with such breach.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_180984,"Service Provider will not be liable for any loss, corruption, or unauthorized access to Customer Data, regardless of the cause, including without limitation: (a) system failures or malfunctions; (b) security breaches or cyber attacks; (c) acts of third parties, including hackers; (d) force majeure events; (e) Service Provider's negligence; or (f) any other cause. Customer acknowledges that it is solely responsible for maintaining adequate backups of all Customer Data and that Service Provider has no obligation to maintain, store, or backup Customer Data. Service Provider's liability for any loss of Customer Data is expressly excluded.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_710665,"THE SERVICES ARE PROVIDED 'AS IS' AND 'AS AVAILABLE' WITHOUT WARRANTY OF ANY KIND, EXPRESS OR IMPLIED, INCLUDING BUT NOT LIMITED TO THE IMPLIED WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, AND NON-INFRINGEMENT. PROVIDER DOES NOT WARRANT THAT THE SERVICES WILL BE UNINTERRUPTED, ERROR-FREE, OR COMPLETELY SECURE. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, PROVIDER DISCLAIMS ALL WARRANTIES, EXPRESS OR IMPLIED.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_769821,"Any dispute, controversy, or claim arising out of or relating to this Agreement, including the formation, interpretation, breach, or termination thereof, including whether the claims asserted are arbitrable, will be referred to and finally determined by arbitration in accordance with the JAMS Comprehensive Arbitration Rules and Procedures. The arbitration will be conducted by a single arbitrator. The place of arbitration will be New York, New York. The language of the arbitration will be English. Judgment upon the award rendered by the arbitrator may be entered in any court having jurisdiction thereof. The parties waive any right to a jury trial.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_523159,"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to: (a) Provider's breach of this Agreement; (b) Provider's gross negligence or willful misconduct; (c) any claim that the Services infringe, misappropriate, or violate any third party's intellectual property rights; or (d) Provider's violation of any applicable law, rule, or regulation, in each case without limitation or exception.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_674345,"Customer hereby waives, to the fullest extent permitted by applicable law, any and all rights it may have against Provider, including without limitation: (a) the right to a trial by jury; (b) the right to participate in a class action lawsuit; (c) the right to seek punitive or exemplary damages; (d) the right to seek injunctive relief (except as expressly provided herein); and (e) any other rights that may be available under applicable law. This waiver will survive the termination of this Agreement.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_334991,"This Agreement will be governed by and construed in accordance with the laws of the State of New York, without regard to its conflict of law principles. Any legal action or proceeding arising under or relating to this Agreement will be brought exclusively in the federal courts of the United States located in the Southern District of New York or the state courts of New York located in New York County, and each party irrevocably submits to the exclusive jurisdiction and venue of such courts. Each party waives any objection to such jurisdiction and venue.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_907253,"Provider may terminate this Agreement immediately, without notice, for any reason or no reason, in its sole discretion, without liability to Customer. Upon such termination, Customer will immediately cease all use of the Services and return or destroy all Confidential Information. Provider will not be required to refund any fees paid by Customer, and Customer will remain liable for all fees accrued through the date of termination.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_608559,"This Contract will be governed by and construed in accordance with the laws of the State of New York, without regard to its conflict of law principles. Any legal action or proceeding arising under or relating to this Contract will be brought exclusively in the federal courts of the United States located in the Southern District of New York or the state courts of New York located in New York County, and each party irrevocably submits to the exclusive jurisdiction and venue of such courts. Each party waives any objection to such jurisdiction and venue.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_488331,"Provider reserves the right, in its sole discretion, to modify, suspend, or discontinue the Services (or any part thereof) at any time, with or without notice. Provider will not be liable to Customer or any third party for any modification, suspension, or discontinuation of the Services. Provider may also impose limits on certain features and services or restrict Customer's access to parts or all of the Services without notice or liability.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_200521,"In the event of any material breach of this Agreement by Customer, including without limitation failure to pay any amount when due, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $500,000. The parties acknowledge that Provider's actual damages in the event of such breach would be difficult to calculate and that the amount set forth above represents a reasonable estimate of such damages.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_893252,"Provider reserves the right, in its sole discretion, to modify, suspend, or discontinue the Services (or any part thereof) at any time, with or without notice. Provider will not be liable to Customer or any third party for any modification, suspension, or discontinuation of the Services. Provider may also impose limits on certain features and services or restrict Customer's access to parts or all of the Services without notice or liability.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_771318,"Supplier may terminate this Agreement immediately, without notice, for any reason or no reason, in its sole discretion, without liability to Customer. Upon such termination, Customer will immediately cease all use of the Services and return or destroy all Confidential Information. Supplier will not be required to refund any fees paid by Customer, and Customer will remain liable for all fees accrued through the date of termination.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_797397,"In the event of any material breach of this Contract by Customer, including without limitation failure to pay any amount when due, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Contract, or (b) $500,000. The parties acknowledge that Provider's actual damages in the event of such breach would be difficult to calculate and that the amount set forth above represents a reasonable estimate of such damages.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_172588,"Any dispute, controversy, or claim arising out of or relating to this Contract, including the formation, interpretation, breach, or termination thereof, including whether the claims asserted are arbitrable, will be referred to and finally determined by arbitration in accordance with the JAMS Comprehensive Arbitration Rules and Procedures. The arbitration will be conducted by a single arbitrator. The place of arbitration will be New York, New York. The language of the arbitration will be English. Judgment upon the award rendered by the arbitrator may be entered in any court having jurisdiction thereof. The parties waive any right to a jury trial.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_729049,"This Agreement shall be governed by and construed in accordance with the laws of the State of Texas, without regard to its conflict of law principles. Any legal action or proceeding arising under or relating to this Agreement shall be brought exclusively in the federal courts of the United States located in the Southern District of Texas or the state courts of Texas located in Texas County, and each party irrevocably submits to the exclusive jurisdiction and venue of such courts. Each party waives any objection to such jurisdiction and venue.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_606252,"THE SERVICES ARE PROVIDED 'AS IS' AND 'AS AVAILABLE' WITHOUT WARRANTY OF ANY KIND, EXPRESS OR IMPLIED, INCLUDING BUT NOT LIMITED TO THE IMPLIED WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, AND NON-INFRINGEMENT. PROVIDER DOES NOT WARRANT THAT THE SERVICES WILL BE UNINTERRUPTED, ERROR-FREE, OR COMPLETELY SECURE. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, PROVIDER DISCLAIMS ALL WARRANTIES, EXPRESS OR IMPLIED.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_837398,"All fees paid by Customer are non-refundable. Customer acknowledges that Company has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Contract by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; (iv) any suspension or termination of Customer's access to the Services; (v) any discontinuation of the Services; or (vi) any other reason. Customer further acknowledges that no credits, reimbursements, or other forms of compensation shall be provided.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_114181,"Any dispute, controversy, or claim arising out of or relating to this Agreement, including the formation, interpretation, breach, or termination thereof, including whether the claims asserted are arbitrable, will be referred to and finally determined by arbitration in accordance with the JAMS Comprehensive Arbitration Rules and Procedures. The arbitration will be conducted by a single arbitrator. The place of arbitration will be New York, New York. The language of the arbitration will be English. Judgment upon the award rendered by the arbitrator may be entered in any court having jurisdiction thereof. The parties waive any right to a jury trial.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_893774,"Provider reserves the right to modify the terms and conditions of this Agreement at any time, in its sole discretion, by posting the modified Agreement on Provider's website or by providing notice to Customer via email. Customer's continued use of the Services after such modification will constitute Customer's acceptance of the modified terms. If Customer does not agree to the modified terms, Customer must stop using the Services and terminate this Agreement.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_920171,"Any breach of the confidentiality obligations set forth in this Agreement will constitute a material breach of this Agreement and will cause Provider irreparable harm. In the event of such breach, Customer will immediately pay to Provider $1,000,000 as liquidated damages, in addition to any other remedies available to Provider at law or in equity, including without limitation injunctive relief and recovery of all costs and expenses, including reasonable attorneys' fees, incurred by Provider in connection with such breach.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_707093,"In the event of any material breach of this Agreement by Customer, including without limitation failure to pay any amount when due, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $500,000. The parties acknowledge that Provider's actual damages in the event of such breach would be difficult to calculate and that the amount set forth above represents a reasonable estimate of such damages.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_615647,"Any dispute, controversy, or claim arising out of or relating to this Agreement, including the formation, interpretation, breach, or termination thereof, including whether the claims asserted are arbitrable, will be referred to and finally determined by arbitration in accordance with the JAMS Comprehensive Arbitration Rules and Procedures. The arbitration will be conducted by a single arbitrator. The place of arbitration will be New York, New York. The language of the arbitration will be English. Judgment upon the award rendered by the arbitrator may be entered in any court having jurisdiction thereof. The parties waive any right to a jury trial.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_207688,"All fees paid by Buyer are non-refundable. Buyer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Agreement by either party for any reason; (ii) Buyer's dissatisfaction with the Services; (iii) Buyer's inability to access or use the Services; (iv) any suspension or termination of Buyer's access to the Services; (v) any discontinuation of the Services; or (vi) any other reason. Buyer further acknowledges that no credits, reimbursements, or other forms of compensation will be provided.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_163565,"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to: (a) Provider's breach of this Agreement; (b) Provider's gross negligence or willful misconduct; (c) any claim that the Services infringe, misappropriate, or violate any third party's intellectual property rights; or (d) Provider's violation of any applicable law, rule, or regulation, in each case without limitation or exception.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_754897,"THE SERVICES ARE PROVIDED 'AS IS' AND 'AS AVAILABLE' WITHOUT WARRANTY OF ANY KIND, EXPRESS OR IMPLIED, INCLUDING BUT NOT LIMITED TO THE IMPLIED WARRANTIES OF MERCHANTABILITY, FITNESS FOR A PARTICULAR PURPOSE, AND NON-INFRINGEMENT. PROVIDER DOES NOT WARRANT THAT THE SERVICES WILL BE UNINTERRUPTED, ERROR-FREE, OR COMPLETELY SECURE. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, PROVIDER DISCLAIMS ALL WARRANTIES, EXPRESS OR IMPLIED.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_842215,"In the event of any material breach of this Agreement by Customer, including without limitation failure to pay any amount when due, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $500,000. The parties acknowledge that Provider's actual damages in the event of such breach would be difficult to calculate and that the amount set forth above represents a reasonable estimate of such damages.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_176078,"All fees paid by Customer are non-refundable. Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Agreement by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; (iv) any suspension or termination of Customer's access to the Services; (v) any discontinuation of the Services; or (vi) any other reason. Customer further acknowledges that no credits, reimbursements, or other forms of compensation will be provided.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_699027,"In the event of any material breach of this Agreement by Customer, including without limitation failure to pay any amount when due, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $750,000. The parties acknowledge that Provider's actual damages in the event of such breach would be difficult to calculate and that the amount set forth above represents a reasonable estimate of such damages.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_188814,"Customer hereby waives, to the fullest extent permitted by applicable law, any and all rights it may have against Provider, including without limitation: (a) the right to a trial by jury; (b) the right to participate in a class action lawsuit; (c) the right to seek punitive or exemplary damages; (d) the right to seek injunctive relief (except as expressly provided herein); and (e) any other rights that may be available under applicable law. This waiver shall survive the termination of this Agreement.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_886501,"Provider reserves the right to modify the terms and conditions of this Agreement at any time, in its sole discretion, by posting the modified Agreement on Provider's website or by providing notice to Customer via email. Customer's continued use of the Services after such modification will constitute Customer's acceptance of the modified terms. If Customer does not agree to the modified terms, Customer must stop using the Services and terminate this Agreement.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_551116,"Any breach of the confidentiality obligations set forth in this Agreement will constitute a material breach of this Agreement and will cause Provider irreparable harm. In the event of such breach, Customer will immediately pay to Provider $1,000,000 as liquidated damages, in addition to any other remedies available to Provider at law or in equity, including without limitation injunctive relief and recovery of all costs and expenses, including reasonable attorneys' fees, incurred by Provider in connection with such breach.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_647104,"In the event of any material breach of this Contract by Customer, including without limitation failure to pay any amount when due, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Contract, or (b) $500,000. The parties acknowledge that Provider's actual damages in the event of such breach would be difficult to calculate and that the amount set forth above represents a reasonable estimate of such damages.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_596205,"Any dispute, controversy, or claim arising out of or relating to this Agreement, including the formation, interpretation, breach, or termination thereof, including whether the claims asserted are arbitrable, will be referred to and finally determined by arbitration in accordance with the JAMS Comprehensive Arbitration Rules and Procedures. The arbitration will be conducted by a single arbitrator. The place of arbitration will be New York, New York. The language of the arbitration will be English. Judgment upon the award rendered by the arbitrator may be entered in any court having jurisdiction thereof. The parties waive any right to a jury trial.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_504449,"Customer's liability to Provider for any claims, damages, losses, or expenses arising out of or relating to this Agreement or the Services, whether based on contract, tort (including negligence), strict liability, or any other legal theory, will be unlimited and will include, without limitation, direct, indirect, incidental, special, consequential, exemplary, and punitive damages, even if Provider has been advised of the possibility of such damages. Customer's total liability will not be limited to the fees paid under this Agreement.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_674569,"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to: (a) Provider's breach of this Agreement; (b) Provider's gross negligence or willful misconduct; (c) any claim that the Services infringe, misappropriate, or violate any third party's intellectual property rights; or (d) Provider's violation of any applicable law, rule, or regulation, in each case without limitation or exception.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_988435,"This Agreement will be governed by and construed in accordance with the laws of the State of New York, without regard to its conflict of law principles. Any legal action or proceeding arising under or relating to this Agreement will be brought exclusively in the federal courts of the United States located in the Southern District of New York or the state courts of New York located in New York County, and each party irrevocably submits to the exclusive jurisdiction and venue of such courts. Each party waives any objection to such jurisdiction and venue.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_743167,"Customer's liability to Provider for any claims, damages, losses, or expenses arising out of or relating to this Agreement or the Services, whether based on contract, tort (including negligence), strict liability, or any other legal theory, will be unlimited and will include, without limitation, direct, indirect, incidental, special, consequential, exemplary, and punitive damages, even if Provider has been advised of the possibility of such damages. Customer's total liability will not be limited to the fees paid under this Agreement.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_846744,"Any breach of the confidentiality obligations set forth in this Contract will constitute a material breach of this Contract and will cause Provider irreparable harm. In the event of such breach, Customer will immediately pay to Provider $1,000,000 as liquidated damages, in addition to any other remedies available to Provider at law or in equity, including without limitation injunctive relief and recovery of all costs and expenses, including reasonable attorneys' fees, incurred by Provider in connection with such breach.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_454325,"Provider reserves the right to modify the terms and conditions of this Contract at any time, in its sole discretion, by posting the modified Contract on Provider's website or by providing notice to Customer via email. Customer's continued use of the Services after such modification will constitute Customer's acceptance of the modified terms. If Customer does not agree to the modified terms, Customer must stop using the Services and terminate this Contract.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
contract_127903,"Company will not be liable for any loss, corruption, or unauthorized access to Customer Data, regardless of the cause, including without limitation: (a) system failures or malfunctions; (b) security breaches or cyber attacks; (c) acts of third parties, including hackers; (d) force majeure events; (e) Company's negligence; or (f) any other cause. Customer acknowledges that it is solely responsible for maintaining adequate backups of all Customer Data and that Company has no obligation to maintain, store, or backup Customer Data. Company's liability for any loss of Customer Data is expressly excluded.",HIGH,"Contains high-risk language including unlimited liability, penalties, automatic renewal, waiver of rights, or other terms that may expose parties to significant legal and financial risk. Review carefully with legal counsel."
