clause_text,label
"THIS AGREEMENT is entered into on this 2 day of December, 2024 between Landlord, a individual organized under the laws of Maharashtra, and Tenant, a individual organized under the laws of Maharashtra.",LOW
"The Landlord or their agents may enter the premises at any time, without prior notice, for inspection, repairs, or to show the property to prospective tenants or buyers.",HIGH
"The Landlord or their agents may enter the premises at any time, without prior notice, for inspection, repairs, or to show the property to prospective tenants or buyers.",HIGH
"The Landlord or their agents may enter the premises at any time, without prior notice, for inspection, repairs, or to show the property to prospective tenants or buyers.",HIGH
"All fees paid by Customer are non-refundable. Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Agreement by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; or (iv) any other reason.",MEDIUM
Both parties agree to keep the terms and conditions of this Agreement confidential and not disclose them to third parties except as required by law or with prior written consent.,LOW
Both parties agree to keep the terms and conditions of this Agreement confidential and not disclose them to third parties except as required by law or with prior written consent.,LOW
Both parties agree to keep the terms and conditions of this Agreement confidential and not disclose them to third parties except as required by law or with prior written consent.,LOW
"Tenant shall not make any structural alterations, install fixtures, or make improvements without prior written consent of the Landlord. Any approved fixtures affixed by Tenant shall become the property of the Landlord at lease end unless otherwise agreed in writing.",MEDIUM
"Late payments will bear interest at the rate of 3% per month or the maximum rate permitted by applicable law, whichever is less.",LOW
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 10% of the remaining fees.",LOW
This Agreement shall be governed by and construed in accordance with the laws of Tamil Nadu.,LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
Tenant shall pay monthly rent of INR 15000 on or before the 28th day of each calendar month by bank transfer to the Landlord's designated account.,LOW
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates before the end of the term, Customer will remain responsible for all fees payable for the remainder of the term.",LOW
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates before the end of the term, Customer will remain responsible for all fees payable for the remainder of the term.",LOW
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates before the end of the term, Customer will remain responsible for all fees payable for the remainder of the term.",LOW
"Late payments will bear interest at the rate of 2% per month or the maximum rate permitted by applicable law, whichever is less.",LOW
"Late payments will bear interest at the rate of 2% per month or the maximum rate permitted by applicable law, whichever is less.",LOW
"Late payments will bear interest at the rate of 2% per month or the maximum rate permitted by applicable law, whichever is less.",LOW
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
This Agreement shall be governed by and construed in accordance with the laws of Delhi.,LOW
This Agreement shall be governed by and construed in accordance with the laws of Karnataka.,LOW
This Agreement shall be governed by and construed in accordance with the laws of Karnataka.,LOW
This Agreement shall be governed by and construed in accordance with the laws of Karnataka.,LOW
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM.,LOW
"Any dispute arising under this Agreement shall be resolved exclusively by the courts located in New York, New York. The prevailing party shall be entitled to recover reasonable attorneys' fees and costs.",HIGH
"Any dispute arising under this Agreement shall be resolved exclusively by the courts located in New York, New York. The prevailing party shall be entitled to recover reasonable attorneys' fees and costs.",HIGH
"Any dispute arising under this Agreement shall be resolved exclusively by the courts located in New York, New York. The prevailing party shall be entitled to recover reasonable attorneys' fees and costs.",HIGH
"The monthly rent for the premises shall be $25000, payable in advance on the first day of each month.",LOW
"The monthly rent for the premises shall be $25000, payable in advance on the first day of each month.",LOW
"Customer's liability to Provider for any claims, damages, losses, or expenses arising out of or relating to this Agreement or the Services, whether based on contract, tort (including negligence), strict liability, or any other legal theory, will be unlimited and will include, without limitation, direct, indirect, incidental, special, consequential, exemplary, and punitive damages.",HIGH
"Customer's liability to Provider for any claims, damages, losses, or expenses arising out of or relating to this Agreement or the Services, whether based on contract, tort (including negligence), strict liability, or any other legal theory, will be unlimited and will include, without limitation, direct, indirect, incidental, special, consequential, exemplary, and punitive damages.",HIGH
"Customer's liability to Provider for any claims, damages, losses, or expenses arising out of or relating to this Agreement or the Services, whether based on contract, tort (including negligence), strict liability, or any other legal theory, will be unlimited and will include, without limitation, direct, indirect, incidental, special, consequential, exemplary, and punitive damages.",HIGH
"The Company reserves the right, in its sole discretion, to modify, suspend, or discontinue the Services (or any part thereof) at any time, with or without notice, and without liability to Customer.",MEDIUM
"The Company reserves the right, in its sole discretion, to modify, suspend, or discontinue the Services (or any part thereof) at any time, with or without notice, and without liability to Customer.",MEDIUM
"THIS AGREEMENT is entered into on this 12 day of January, 2024 between Employer, a corporation organized under the laws of Maharashtra, and Employee, a individual organized under the laws of Maharashtra.",LOW
IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM.,LOW
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 10% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"Tenant shall maintain at their expense renter's insurance covering personal property and liability, with minimum liability coverage of INR 15000. Landlord's insurance will not cover Tenant's personal belongings.",LOW
"Tenant shall maintain at their expense renter's insurance covering personal property and liability, with minimum liability coverage of INR 15000. Landlord's insurance will not cover Tenant's personal belongings.",LOW
"Tenant shall maintain at their expense renter's insurance covering personal property and liability, with minimum liability coverage of INR 15000. Landlord's insurance will not cover Tenant's personal belongings.",LOW
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $500000.",HIGH
"THIS AGREEMENT has been made on this 12 day of February, 2024 at London BETWEEN Employer (hereinafter referred to as the 'employer') AND Employee (hereinafter referred to as the 'employee').",LOW
IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM.,LOW
This Agreement shall be governed by and construed in accordance with the laws of Delhi.,LOW
"THIS AGREEMENT has been made on this 12 day of February, 2024 at London BETWEEN Employer (hereinafter referred to as the 'employer') AND Employee (hereinafter referred to as the 'employee').",LOW
"THIS AGREEMENT has been made on this 12 day of February, 2024 at London BETWEEN Employer (hereinafter referred to as the 'employer') AND Employee (hereinafter referred to as the 'employee').",LOW
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $2000000.",HIGH
"Late payments will bear interest at the rate of 3% per month or the maximum rate permitted by applicable law, whichever is less.",LOW
"Late payments will bear interest at the rate of 3% per month or the maximum rate permitted by applicable law, whichever is less.",LOW
"The monthly rent for the premises shall be $30000, payable in advance on the first day of each month.",LOW
"The monthly rent for the premises shall be $30000, payable in advance on the first day of each month.",LOW
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $500 or the amount paid by Customer in the 3 months preceding the claim, whichever is less.",LOW
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $500 or the amount paid by Customer in the 3 months preceding the claim, whichever is less.",LOW
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 10% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"Tenant shall pay a security deposit equal to 1 months' rent. Landlord may deduct for unpaid rent, repairs for damages beyond normal wear and tear, and unpaid utilities. The deposit shall be returned within 60 days after tenancy termination, less any lawful deductions, with an itemized statement.",MEDIUM
The Landlord reserves the right to modify or amend any term of this Agreement at any time by providing written notice to the Tenant; such modifications shall become effective 30 days after notice is given.,HIGH
"All fees paid by Customer are non-refundable. Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Agreement by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; or (iv) any other reason.",MEDIUM
"Tenant shall maintain at their expense renter's insurance covering personal property and liability, with minimum liability coverage of INR 30000. Landlord's insurance will not cover Tenant's personal belongings.",LOW
"Tenant shall be responsible for payment of electricity, water, gas, internet, and any other utilities unless otherwise stated in writing. Shared building services will be charged proportionally when applicable.",LOW
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
"THIS AGREEMENT is entered into on this 12 day of January, 2024 between Employer, a corporation organized under the laws of Maharashtra, and Employee, a individual organized under the laws of Maharashtra.",LOW
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"THIS AGREEMENT has been made on this 22 day of July, 2020 at Delhi BETWEEN Company (hereinafter referred to as the 'company') AND Customer (hereinafter referred to as the 'customer').",LOW
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
Provider may unilaterally amend this Agreement at any time by posting the modified Agreement on its website. Customer's continued use constitutes acceptance.,LOW
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $500000.",HIGH
"THIS AGREEMENT is entered into on this 28 day of October, 2020 between Company, a corporation organized under the laws of Tamil Nadu, and Customer, a partnership organized under the laws of Tamil Nadu.",LOW
"THIS AGREEMENT is entered into on this 28 day of October, 2020 between Company, a corporation organized under the laws of Tamil Nadu, and Customer, a partnership organized under the laws of Tamil Nadu.",LOW
"This Agreement may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
"Customer may not assign, transfer, or delegate this Agreement or any of its rights or obligations hereunder without Provider's prior written consent, which may be withheld in Provider's sole discretion.",HIGH
"This Agreement constitutes the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior agreements, understandings, negotiations, and discussions, whether oral or written.",LOW
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates before the end of the term, Customer will remain responsible for all fees payable for the remainder of the term.",LOW
This Agreement shall be governed by and construed in accordance with the laws of Delhi.,LOW
"Customer hereby waives, to the fullest extent permitted by applicable law, any and all rights it may have against Provider, including without limitation: (a) the right to a trial by jury; (b) the right to participate in a class action lawsuit; (c) the right to seek punitive or exemplary damages; and (d) any other rights that may be available under applicable law.",HIGH
"This Agreement may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
Tenant shall pay monthly rent of INR 15000 on or before the 26th day of each calendar month by bank transfer to the Landlord's designated account.,LOW
"Tenant shall not make any structural alterations, install fixtures, or make improvements without prior written consent of the Landlord. Any approved fixtures affixed by Tenant shall become the property of the Landlord at lease end unless otherwise agreed in writing.",MEDIUM
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
This Agreement shall be governed by and construed in accordance with the laws of Delhi.,LOW
This Agreement shall be governed by and construed in accordance with the laws of Delhi.,LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $1000 or the amount paid by Customer in the 2 months preceding the claim, whichever is less.",LOW
This Agreement shall automatically renew for successive one-year periods unless either party provides written notice of termination at least 60 days prior to the expiration of the then-current term.,MEDIUM
This Agreement shall automatically renew for successive one-year periods unless either party provides written notice of termination at least 60 days prior to the expiration of the then-current term.,MEDIUM
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates before the end of the term, Customer will remain responsible for all fees payable for the remainder of the term.",LOW
This Agreement shall be governed by and construed in accordance with the laws of Delhi.,LOW
This Agreement shall be governed by and construed in accordance with the laws of Delhi.,LOW
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
"Tenant agrees to indemnify and hold Landlord harmless from any claims, losses, liabilities, or expenses (including legal fees) arising from Tenant's use of the premises, including claims arising from Landlord's own negligence unless caused by Landlord's willful misconduct.",HIGH
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $500000.",HIGH
Provider may unilaterally amend this Agreement at any time by posting the modified Agreement on its website. Customer's continued use constitutes acceptance.,LOW
The headings in this Agreement are for convenience only and shall not affect the interpretation of this Agreement.,LOW
"Provider shall be indemnified by Customer for all losses, including those resulting from Provider's own negligence, gross negligence, or willful misconduct.",LOW
"Either party may terminate this Agreement with 45 days' written notice. If Tenant terminates before the lease term ends without Landlord's consent, Tenant shall be liable for rent until the premises are re-let or for 1 months' rent, whichever is lesser.",MEDIUM
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
Provider may unilaterally amend this Agreement at any time by posting the modified Agreement on its website. Customer's continued use constitutes acceptance.,LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, or pandemics.",LOW
"Late payments will bear interest at the rate of 2% per month or the maximum rate permitted by applicable law, whichever is less.",LOW
"In the event of any material breach of this Agreement by Customer, Customer shall pay to Provider, as liquidated damages and not as a penalty, an amount equal to the greater of: (a) 100% of the total fees payable under this Agreement, or (b) $2000000.",HIGH
"Landlord may increase rent annually by up to 2% or by the change in the Consumer Price Index (CPI), whichever is lower, upon providing 90 days' written notice prior to the effective increase.",MEDIUM
"Landlord may increase rent annually by up to 2% or by the change in the Consumer Price Index (CPI), whichever is lower, upon providing 90 days' written notice prior to the effective increase.",MEDIUM
"Landlord may increase rent annually by up to 2% or by the change in the Consumer Price Index (CPI), whichever is lower, upon providing 90 days' written notice prior to the effective increase.",MEDIUM
Tenant shall pay monthly rent of INR 15000 on or before the 13th day of each calendar month by bank transfer to the Landlord's designated account.,LOW
Tenant shall pay monthly rent of INR 15000 on or before the 13th day of each calendar month by bank transfer to the Landlord's designated account.,LOW
"A security deposit of $2000 shall be paid by Tenant upon execution of this Agreement. Landlord may apply the deposit to any unpaid rent, damages, or other charges owed by Tenant.",LOW
"A security deposit of $2000 shall be paid by Tenant upon execution of this Agreement. Landlord may apply the deposit to any unpaid rent, damages, or other charges owed by Tenant.",LOW
"Customer hereby waives, to the fullest extent permitted by applicable law, any and all rights it may have against Provider, including without limitation: (a) the right to a trial by jury; (b) the right to participate in a class action lawsuit; (c) the right to seek punitive or exemplary damages; and (d) any other rights that may be available under applicable law.",HIGH
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"This Agreement may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"WHEREAS the Landlord is engaged in the business of technology services and desires to engage the services of the Tenant, the parties agree as follows:",LOW
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of 5 years thereafter.,LOW
"Tenant is responsible for routine upkeep and minor repairs (e.g., light bulbs, faucets). Landlord will be responsible for major structural, electrical, and plumbing repairs unless damage is caused by Tenant's negligence.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $1000 or the amount paid by Customer in the 1 months preceding the claim, whichever is less.",LOW
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $1000 or the amount paid by Customer in the 1 months preceding the claim, whichever is less.",LOW
The headings in this Agreement are for convenience only and shall not affect the interpretation of this Agreement.,LOW
The headings in this Agreement are for convenience only and shall not affect the interpretation of this Agreement.,LOW
"THIS AGREEMENT is entered into on this 2 day of December, 2024 between Landlord, a individual organized under the laws of Maharashtra, and Tenant, a individual organized under the laws of Maharashtra.",LOW
This Agreement shall be governed by and construed in accordance with the laws of Tamil Nadu.,LOW
"THIS AGREEMENT is entered into on this 28 day of October, 2020 between Company, a corporation organized under the laws of Tamil Nadu, and Customer, a partnership organized under the laws of Tamil Nadu.",LOW
"THIS AGREEMENT is entered into on this 28 day of October, 2020 between Company, a corporation organized under the laws of Tamil Nadu, and Customer, a partnership organized under the laws of Tamil Nadu.",LOW
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 3% of the remaining fees.",LOW
"If Customer terminates this Agreement before the end of the then-current term, Customer will be responsible for 3% of the remaining fees.",LOW
"Customer may not assign, transfer, or delegate this Agreement or any of its rights or obligations hereunder without Provider's prior written consent, which may be withheld in Provider's sole discretion.",HIGH
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"Tenant may not remove built-in fixtures, appliances, or cabinetry. Portable furniture or Tenant-installed appliances may be removed provided Tenant repairs any damage caused by removal.",MEDIUM
"All fees paid by Customer are non-refundable. Customer acknowledges that Provider has no obligation to refund any fees under any circumstances, including but not limited to: (i) termination of this Agreement by either party for any reason; (ii) Customer's dissatisfaction with the Services; (iii) Customer's inability to access or use the Services; or (iv) any other reason.",MEDIUM
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $1000 or the amount paid by Customer in the 1 months preceding the claim, whichever is less.",LOW
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $1000 or the amount paid by Customer in the 1 months preceding the claim, whichever is less.",LOW
"Provider's total liability for any claims arising out of or relating to this Agreement shall not exceed $1000 or the amount paid by Customer in the 1 months preceding the claim, whichever is less.",LOW
Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of 5 years thereafter.,LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, or pandemics.",LOW
"Any dispute, controversy, or claim arising out of or relating to this Agreement, including the formation, interpretation, breach, or termination thereof, will be referred to and finally determined by arbitration in accordance with the JAMS Comprehensive Arbitration Rules and Procedures. The parties waive any right to a jury trial.",MEDIUM
"This Agreement constitutes the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior agreements, understandings, negotiations, and discussions, whether oral or written.",LOW
"If rent is not received by the 15th, Tenant shall pay a late fee equal to 2% of the monthly rent per week until payment is made, capped at 20% of the monthly rent.",HIGH
Provider may unilaterally amend this Agreement at any time by posting the modified Agreement on its website. Customer's continued use constitutes acceptance.,LOW
"Landlord may increase rent annually by up to 3% or by the change in the Consumer Price Index (CPI), whichever is lower, upon providing 60 days' written notice prior to the effective increase.",MEDIUM
"If rent is not received by the 5th, Tenant shall pay a late fee equal to 5% of the monthly rent per week until payment is made, capped at 15% of the monthly rent.",HIGH
"This Agreement may be executed in counterparts, each of which shall be deemed an original, but all of which together shall constitute one and the same instrument.",LOW
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates before the end of the term, Customer will remain responsible for all fees payable for the remainder of the term.",LOW
Both parties agree to keep the terms and conditions of this Agreement confidential and not disclose them to third parties except as required by law or with prior written consent.,LOW
Each party agrees to maintain the confidentiality of all Confidential Information received from the other party during the term of this Agreement and for a period of 5 years thereafter.,LOW
"If required by the Landlord, the Tenant shall provide a guarantor who agrees to be jointly and severally liable for all Tenant obligations under this Agreement.",LOW
"If required by the Landlord, the Tenant shall provide a guarantor who agrees to be jointly and severally liable for all Tenant obligations under this Agreement.",LOW
The headings in this Agreement are for convenience only and shall not affect the interpretation of this Agreement.,LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, pandemics, war, terrorism, or acts of God.",LOW
"WHEREAS the Company is engaged in the business of consulting services and desires to engage the services of the Customer, the parties agree as follows:",LOW
"WHEREAS the Landlord is engaged in the business of technology services and desires to engage the services of the Tenant, the parties agree as follows:",LOW
"This Agreement constitutes the entire agreement between the parties with respect to the subject matter hereof and supersedes all prior agreements, understandings, negotiations, and discussions, whether oral or written.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, or pandemics.",LOW
"Neither party shall be liable for delays or failures to perform due to events beyond their reasonable control, including natural disasters, government actions, or pandemics.",LOW
Tenant shall pay monthly rent of INR 30000 on or before the 25th day of each calendar month by bank transfer to the Landlord's designated account.,LOW
Tenant shall pay monthly rent of INR 30000 on or before the 25th day of each calendar month by bank transfer to the Landlord's designated account.,LOW
Tenant shall pay monthly rent of INR 30000 on or before the 25th day of each calendar month by bank transfer to the Landlord's designated account.,LOW
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
"This Agreement will automatically renew for additional periods equal to the expiring term or one year (whichever is shorter), unless either party gives the other notice of non-renewal at least 30 days before the end of the relevant term. If Customer terminates before the end of the term, Customer will remain responsible for all fees payable for the remainder of the term.",LOW
This Agreement shall be governed by and construed in accordance with the laws of Maharashtra.,LOW
This Agreement shall be governed by and construed in accordance with the laws of Maharashtra.,LOW
This Agreement shall be governed by and construed in accordance with the laws of Maharashtra.,LOW
