clause_text,label
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"The Employee's compensation shall be INR 20000 per month, payable on the last working day of each month. The Employee shall also be entitled to such bonuses and benefits as may be determined by the Employer from time to time.",LOW
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"Provider reserves the right, in its sole discretion, to modify, suspend, or discontinue the Services (or any part thereof) at any time, with or without notice. Provider will not be liable to Customer or any third party for any modification, suspension, or discontinuation of the Services.",HIGH
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"The Partners hereby agree to form a partnership firm under the Indian Partnership Act, 1932, for the purpose of carrying on the business of software development.",LOW
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"The Landlord or their agents may enter the premises at any time, without prior notice, for inspection, repairs, or to show the property to prospective tenants or buyers. Tenant shall not unreasonably withhold access.",HIGH
"The Landlord or their agents may enter the premises at any time, without prior notice, for inspection, repairs, or to show the property to prospective tenants or buyers. Tenant shall not unreasonably withhold access.",HIGH
"The Landlord or their agents may enter the premises at any time, without prior notice, for inspection, repairs, or to show the property to prospective tenants or buyers. Tenant shall not unreasonably withhold access.",HIGH
"The Landlord or their agents may enter the premises at any time, without prior notice, for inspection, repairs, or to show the property to prospective tenants or buyers. Tenant shall not unreasonably withhold access.",HIGH
"The Landlord or their agents may enter the premises at any time, without prior notice, for inspection, repairs, or to show the property to prospective tenants or buyers. Tenant shall not unreasonably withhold access.",HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"This Agreement shall be governed by and construed in accordance with the laws of India. Any disputes arising out of or in connection with this Agreement shall be subject to the exclusive jurisdiction of the courts in Bangalore, Tamil Nadu, India.",HIGH
"This Agreement shall be governed by and construed in accordance with the laws of India. Any disputes arising out of or in connection with this Agreement shall be subject to the exclusive jurisdiction of the courts in Bangalore, Tamil Nadu, India.",HIGH
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
"THIS NON-DISCLOSURE AGREEMENT is entered into on 14 March, 2022 at Hyderabad, India BETWEEN ABC Corporation (hereinafter referred to as the 'Disclosing Party') AND Consulting Firm (hereinafter referred to as the 'Receiving Party').",LOW
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
Title to the Goods shall pass to the Buyer upon delivery to the Buyer's designated location. Risk of loss shall pass to the Buyer upon delivery.,LOW
"The Partners hereby agree to form a partnership firm under the Indian Partnership Act, 1932, for the purpose of carrying on the business of software development.",LOW
The Service Provider agrees to provide the services described in Schedule A attached hereto in accordance with the terms and conditions of this Agreement and applicable Indian laws.,LOW
The Service Provider agrees to provide the services described in Schedule A attached hereto in accordance with the terms and conditions of this Agreement and applicable Indian laws.,LOW
The Service Provider agrees to provide the services described in Schedule A attached hereto in accordance with the terms and conditions of this Agreement and applicable Indian laws.,LOW
"Any dispute arising under this Agreement shall be resolved exclusively by the courts located in Bangalore, Rajasthan, India. The prevailing party shall be entitled to recover reasonable attorneys' fees and costs.",HIGH
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"The Partners hereby agree to form a partnership firm under the Indian Partnership Act, 1932, for the purpose of carrying on the business of software development.",LOW
"The Partners hereby agree to form a partnership firm under the Indian Partnership Act, 1932, for the purpose of carrying on the business of software development.",LOW
"The Partners hereby agree to form a partnership firm under the Indian Partnership Act, 1932, for the purpose of carrying on the business of software development.",LOW
"The Partners hereby agree to form a partnership firm under the Indian Partnership Act, 1932, for the purpose of carrying on the business of software development.",LOW
"The Partners hereby agree to form a partnership firm under the Indian Partnership Act, 1932, for the purpose of carrying on the business of software development.",LOW
"The Partners hereby agree to form a partnership firm under the Indian Partnership Act, 1932, for the purpose of carrying on the business of software development.",LOW
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
The Service Provider agrees to provide the services described in Schedule A attached hereto in accordance with the terms and conditions of this Agreement and applicable Indian laws.,LOW
The Service Provider agrees to provide the services described in Schedule A attached hereto in accordance with the terms and conditions of this Agreement and applicable Indian laws.,LOW
The Service Provider agrees to provide the services described in Schedule A attached hereto in accordance with the terms and conditions of this Agreement and applicable Indian laws.,LOW
"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to Provider's breach of this Agreement, without limitation or exception, including claims arising from Provider's own negligence.",HIGH
"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to Provider's breach of this Agreement, without limitation or exception, including claims arising from Provider's own negligence.",HIGH
"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to Provider's breach of this Agreement, without limitation or exception, including claims arising from Provider's own negligence.",HIGH
"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to Provider's breach of this Agreement, without limitation or exception, including claims arising from Provider's own negligence.",HIGH
"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to Provider's breach of this Agreement, without limitation or exception, including claims arising from Provider's own negligence.",HIGH
"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to Provider's breach of this Agreement, without limitation or exception, including claims arising from Provider's own negligence.",HIGH
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
"This Agreement shall be governed by and construed in accordance with the laws of India. Any disputes arising out of or in connection with this Agreement shall be subject to the exclusive jurisdiction of the courts in Bangalore, Tamil Nadu, India.",HIGH
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"If any provision of this Agreement is held to be invalid, illegal, or unenforceable by a court of competent jurisdiction in India, the remaining provisions shall remain in full force and effect.",MEDIUM
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
"Any dispute arising under this Agreement shall be resolved exclusively by the courts located in Bangalore, Rajasthan, India. The prevailing party shall be entitled to recover reasonable attorneys' fees and costs.",HIGH
"Any dispute arising under this Agreement shall be resolved exclusively by the courts located in Bangalore, Rajasthan, India. The prevailing party shall be entitled to recover reasonable attorneys' fees and costs.",HIGH
"Any dispute arising under this Agreement shall be resolved exclusively by the courts located in Bangalore, Rajasthan, India. The prevailing party shall be entitled to recover reasonable attorneys' fees and costs.",HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
"THIS SOFTWARE LICENSE AGREEMENT is entered into on 23 February, 2021 at Ahmedabad, India BETWEEN Software Solutions India, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensor') AND Corporate Clients, a company incorporated under the Companies Act, 2013 (hereinafter referred to as the 'Licensee').",LOW
Either party may terminate this Agreement upon 30 days' prior written notice to the other party if the other party materially breaches this Agreement and fails to cure such breach within such 30-day period.,HIGH
"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to Provider's breach of this Agreement, without limitation or exception, including claims arising from Provider's own negligence.",HIGH
"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to Provider's breach of this Agreement, without limitation or exception, including claims arising from Provider's own negligence.",HIGH
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
"Provider shall indemnify, defend, and hold harmless Customer and its officers, directors, employees, agents, affiliates, successors, and assigns from and against any and all claims, demands, losses, costs, expenses, damages, judgments, penalties, interest, and liabilities (including, without limitation, reasonable attorneys' fees and costs) arising out of or relating to Provider's breach of this Agreement, without limitation or exception, including claims arising from Provider's own negligence.",HIGH
"The Partners hereby agree to form a partnership firm under the Indian Partnership Act, 1932, for the purpose of carrying on the business of software development.",LOW
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
The Service Provider agrees to provide the services described in Schedule A attached hereto in accordance with the terms and conditions of this Agreement and applicable Indian laws.,LOW
The Service Provider agrees to provide the services described in Schedule A attached hereto in accordance with the terms and conditions of this Agreement and applicable Indian laws.,LOW
"For purposes of this Agreement, 'Confidential Information' shall mean all non-public, proprietary, or confidential information disclosed by the Disclosing Party to the Receiving Party, including but not limited to business plans, financial information, technical data, and customer lists.",LOW
"For purposes of this Agreement, 'Confidential Information' shall mean all non-public, proprietary, or confidential information disclosed by the Disclosing Party to the Receiving Party, including but not limited to business plans, financial information, technical data, and customer lists.",LOW
"The Partners hereby agree to form a partnership firm under the Indian Partnership Act, 1932, for the purpose of carrying on the business of software development.",LOW
"THIS PARTNERSHIP DEED is executed on 18 July, 2024 at Ahmedabad, India BETWEEN the partners whose names, addresses, and signatures are set forth in Schedule A attached hereto.",LOW
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
Landlord may terminate this Agreement with 30 days' written notice if Landlord intends to sell the property or commence redevelopment; Tenant shall vacate the premises by the termination date.,HIGH
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"THIS RENTAL AGREEMENT is made on this 13 day of August, 2022 at Kolkata, India BETWEEN Mr. Rajesh Kumar, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Landlord') AND XYZ Corporation, residing at 789 Business Park, Bangalore, Karnataka 600001 (hereinafter referred to as the 'Tenant').",LOW
"All notices required or permitted under this Agreement shall be in writing and shall be deemed given when delivered personally, sent by registered post, or sent by email to the addresses specified in this Agreement.",MEDIUM
"All notices required or permitted under this Agreement shall be in writing and shall be deemed given when delivered personally, sent by registered post, or sent by email to the addresses specified in this Agreement.",MEDIUM
"WHEREAS the Landlord is the absolute owner of the property situated at 456 Commercial Street, Mumbai, Gujarat 500001, Pune, West Bengal, India, and the Tenant desires to take the said property on rent, the parties agree as follows:",LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
"The Partners hereby agree to form a partnership firm under the Indian Partnership Act, 1932, for the purpose of carrying on the business of software development.",LOW
"THIS AGREEMENT is entered into on this __ day of ___, 20__ between [Company Name], a corporation organized and existing under the laws of [State], with its principal office located at [Address] (hereinafter referred to as 'Company'), and [Other Party], a [entity type] organized and existing under the laws of [State] (hereinafter referred to as 'Client').",LOW
"THIS AGREEMENT is entered into on this __ day of ___, 20__ between [Company Name], a corporation organized and existing under the laws of [State], with its principal office located at [Address] (hereinafter referred to as 'Company'), and [Other Party], a [entity type] organized and existing under the laws of [State] (hereinafter referred to as 'Client').",LOW
Either party may terminate this Agreement upon 30 days' prior written notice to the other party if the other party materially breaches this Agreement and fails to cure such breach within such 30-day period.,HIGH
Either party may terminate this Agreement upon 30 days' prior written notice to the other party if the other party materially breaches this Agreement and fails to cure such breach within such 30-day period.,HIGH
Either party may terminate this Agreement upon 30 days' prior written notice to the other party if the other party materially breaches this Agreement and fails to cure such breach within such 30-day period.,HIGH
"NOW, THEREFORE, in consideration of the mutual covenants and agreements contained herein, the parties agree as follows:",LOW
WHEREAS the Company is engaged in the business of [business description] and desires to engage the services of the Contractor for [service description].,LOW
